metric;246,524288,660314,0,0
metric;247,815582,451464,0,0
metric;248,524288,563085,106955,0
metric;249,582536,722338,0,7573
metric;250,582536,722338,0,7573
metric;251,582536,722338,0,7573
metric;252,582536,660314,0,7573
metric;253,553438,722338,203888,8389
metric;254,582536,722338,203888,0
metric;255,524288,722338,0,0
param;1,0
param;2,349525
param;3,174763
param;4,116509
param;5,451464
param;6,1048576
param;7,116509
param;8,716491
param;9,728184
param;10,0
param;11,203888
param;12,977274
param;13,304086
param;14,524288
param;15,93206
param;16,1258291
param;17,72818
param;18,58254
param;19,23302
param;20,26214
param;21,32040
fi;28,0,2,0
ff;27,0,2,0
fl;29,0,2,0
ffi;30,0,3,0
ffl;31,0,3,0
AV;65,0,1,-116509;86,1,2,0
To;84,0,1,-87381;111,1,2,0
WA;87,0,1,-116509;65,1,2,0
office;111,0,1,0;30,1,4,0;99,4,5,0;101,5,6,0
wo;119,0,1,-29128;111,1,2,0
