metric;206,464083,921173,0,0
metric;207,464083,880803,0,0
metric;208,960235,722352,0,0
metric;209,939816,880803,0,0
metric;210,980592,967835,0,0
metric;211,980592,967835,0,0
metric;212,980592,921173,0,0
metric;213,980592,880803,0,0
metric;214,980592,880803,0,0
metric;215,708749,515549,0,0
metric;216,1388315,786432,58720,0
metric;217,939816,967835,0,0
metric;218,939816,967835,0,0
metric;219,939816,921173,0,0
metric;220,939816,880803,0,0
metric;221,939816,967835,0,0
metric;222,790277,722352,0,0
metric;223,1417499,722352,0,0
metric;224,640797,722352,0,0
metric;225,640797,722352,0,0
metric;226,640797,722352,0,0
metric;227,640797,675749,0,0
metric;228,640797,675749,0,0
metric;229,640797,722352,0,0
metric;230,939816,0,150995,28827
metric;231,572813,451469,203891,0
metric;232,572829,722352,0,0
metric;233,572829,722352,0,0
metric;234,572829,722352,0,0
metric;235,572829,675749,0,0
metric;236,368923,722352,0,0
metric;237,368923,722352,0,0
metric;238,368923,722352,0,4123
metric;239,368923,675749,0,6219
metric;240,640797,722352,0,0
metric;241,708749,675749,0,0
metric;242,640797,722352,0,0
metric;243,640797,722352,0,0
metric;244,640797,722352,0,0
metric;245,640797,675749,0,0
metric;246,640797,675749,0,0
metric;247,980592,675749,145752,0
metric;248,980592,675749,145752,0
metric;249,708749,722352,0,0
metric;250,708749,722352,0,0
metric;251,708749,722352,0,0
metric;252,708749,675749,0,0
metric;253,674757,722352,203891,0
metric;254,708749,722352,203891,0
metric;255,607243,126219,203891,0
param;1,0
param;2,436907
param;3,203888
param;4,135925
param;5,451469
param;6,1281571
param;7,135925
param;8,716528
param;9,728179
param;10,0
param;11,203891
param;12,981467
param;13,312475
param;14,640797
param;15,104373
param;16,1258291
param;17,87381
param;18,67963
param;19,21845
param;20,38837
param;21,41264
fi;12,0,2,0
ff;11,0,2,0
fl;13,0,2,0
ffi;14,0,3,0
ffl;15,0,3,0
AV;65,0,1,-135923;86,1,2,0
To;84,0,1,-101944;111,1,2,0
WA;87,0,1,-135923;65,1,2,0
office;111,0,1,0;14,1,4,0;99,4,5,0;101,5,6,0
wo;119,0,1,-33981;111,1,2,0
